FILM_ID,FILM_TITLE,FILM_RATING_SCALED,ALGO_SCORE
f_024ui,Atonement,4.27970297029703,3.3093200048737077
f_0gXcc,Dumplin',2.457964601769912,2.7041973645980857
f_020QE,Cocktail,0.875,1.8540033303841343
f_0ipjC,Luca,3.757978723404255,3.358367762326164
f_0d6Yw,Morgan,2.9119433198380564,2.644511106071538
f_01Vck,Atlantis: The Lost Empire,2.9564777327935223,3.3878736914464733
f_01yji,The Little Vampire,1.8552631578947367,2.6079451326357472
f_01Znm,Treasure Planet,3.99468085106383,4.024997495630503
f_0bbKg,Cruella,3.055668016194332,2.683642666668078
f_0hWV8,Black Widow,3.0718623481781377,3.0245751963635144
f_0igNS,Booksmart,3.9547872340425534,3.4504999268834227
f_0fof4,Dave Made a Maze,1.371212121212121,3.18655162847308
f_0erJk,Lady Macbeth,2.285398230088496,3.247995050837658
f_020ma,[REC],3.3616504854368934,3.748309552115614
f_01Y7W,She's the Man,1.9956140350877192,2.4973356571882865
f_02aYS,Breakfast at Tiffany's,2.1271929824561404,2.850714999178916
f_04Xgu,The Call,3.559061488673139,3.358456076856506
f_0fdFq,Captive State,3.171052631578948,3.801463806894606
f_01Fdm,Josie and the Pussycats,3.007085020242915,2.700938622746743
f_01U6g,The Dead Zone,3.3600323624595467,5.094389893370336
f_01TWq,Not Another Teen Movie,0.7857142857142858,2.5090592220938976
f_0k3M2,Synchronic,3.112348178137652,3.1757998465592574
f_0jFUm,Freaks,3.4441747572815533,2.9559417900048284
f_01I2c,Assault on Precinct 13,3.54126213592233,4.031183075980336
f_01OWK,Dead Silence,2.909919028340081,3.764175208557648
f_01Wxe,"Legally Blonde 2: Red, White & Blonde",1.446969696969697,1.8909001860373664
f_01rpI,Parents,2.3473451327433628,2.844378865437852
f_01T4e,Fright Night,4.045212765957447,3.167646148428965
f_020W8,Titan A.E.,3.4959546925566345,2.7149565755120477
f_0gnfO,Mamma Mia! Here We Go Again,1.3863636363636362,2.7686999870877127
f_0lLBk,Fear Street: 1994,2.962550607287449,2.850075163506312
f_0sxG0,Hunter Hunter,3.861702127659575,3.3541436347009466
f_07nWK,'71,3.4474110032362457,3.493828630234267
f_0kHFg,Candyman,4.393564356435643,3.425369161771981
f_01YDe,Deep Rising,3.457119741100324,3.793714099842867
f_00ZoM,Tetsuo: The Iron Man,3.499190938511327,4.087804771594042
f_037n2,Microwave Massacre,0.8214285714285714,1.7884370419485636
f_0lLBu,Fear Street: 1978,3.001012145748988,3.565877605756652
f_028Em,Office Space,3.4975728155339807,3.108025391090476
f_0kuy2,The Green Knight,3.933510638297872,3.893974969567672
f_01E1E,Deep Red,3.75,4.2006039814696985
f_01UeE,Halloween II,4.002659574468085,3.234551720858637
f_01VFc,Halloween III: Season of the Witch,2.9261133603238867,3.3610766104247247
f_01U2S,Halloween 4: The Return of Michael Myers,2.608407079646017,3.385502490789566
f_01U2e,Halloween 5: The Revenge of Michael Myers,1.6136363636363638,2.246136635620557
f_01GQa,The Stuff,3.1022267206477734,3.140134230243814
f_0gU16,Oxygen,3.976063829787234,3.2218584761035705
f_0lAok,Bliss,3.68042071197411,3.245124162867749
f_01cZQ,The Addiction,3.372977346278317,3.5196767664742064
f_0eXZY,The Conjuring: The Devil Made Me Do It,2.974696356275304,3.0906018129468387
f_01rWM,Lake Mungo,2.56858407079646,3.24240007199614
f_01BES,Cemetery Man,3.662621359223301,4.12204789775571
f_0cPX2,No Time to Die,4.023936170212766,3.69204610953869
f_0meXk,Spiral: From the Book of Saw,2.7367256637168142,3.389597211867226
f_0kOPW,The Guilty,2.440265486725664,2.940965436557395
f_01J9S,Crossroads,1.8464912280701755,1.91441752000552
f_0k8dm,Free Guy,2.9686234817813766,3.067356481145228
f_021PW,Coyote Ugly,2.316371681415929,2.167162066604837
f_01LzI,Night of the Creeps,4.202127659574468,3.86370687897404
f_01VRC,Kevin & Perry Go Large,1.4772727272727273,2.079011825548651
f_028vE,Meet the Parents,1.793859649122807,1.871960882248343
f_029NE,Meet the Fockers,1.2651515151515151,1.5496331782916948
f_01oNi,The House by the Cemetery,2.8552631578947367,3.0868956916258337
f_0erMS,ARQ,3.324433656957929,3.2644193685851546
f_01zvE,Trick 'r Treat,3.355177993527508,4.2691772906238405
f_01Xik,Ghosts of Mars,3.5558252427184467,2.8198443534615096
f_01Tpw,The Haunting,2.745575221238938,1.7659492728908437
f_0dSxe,Annabelle: Creation,4.093085106382979,3.5129550177761915
f_01TTG,House,2.334070796460177,2.8622232539465435
f_0iU5m,Annabelle Comes Home,4.058510638297872,2.693189353841827
f_0d3mE,The Lure,3.1184210526315788,3.186845489580008
f_01wLO,Night of the Demons,3.521844660194174,2.9356402821941296
f_0qPMG,Spencer,3.773936170212766,3.533499957972031
f_0nTcG,Willy's Wonderland,1.9078947368421053,2.91313712788969
f_0fA7G,Dune,4.73019801980198,5.437898114296432
f_01BY4,The Collector,3.0232793522267207,3.16140047942742
f_02272,The Witches of Eastwick,3.1508097165991904,3.0865704667816707
f_06ljk,What If,2.826923076923077,2.5779157765966274
f_0hijI,Malevolent,1.925438596491228,2.119592142400821
f_01Vq2,The Frighteners,3.6885113268608416,3.0843314019713097
f_01WKM,Funny Games,3.9095744680851054,3.8557183020634738
f_028Ie,Begotten,2.241228070175439,2.943705592685555
f_0mQbe,The Last Duel,3.970744680851064,4.000807822998066
f_029Z6,The Bodyguard,2.822874493927125,2.71256203157052
f_09n98,Me Before You,1.0714285714285714,2.8698170706205617
f_01U4u,The Lair of the White Worm,3.348705501618123,3.47976944049012
f_01nwg,The Crazies,2.8593117408906883,3.682673452042308
f_08Wy6,Krampus,2.986842105263158,3.1415954745130565
f_0j3Ky,"Empathy, Inc.",4.090425531914893,3.155428245379007
f_043bI,About Time,1.4166666666666663,3.559244955100381
f_01rRi,"Silent Night, Deadly Night",3.0921052631578947,3.060336616292644
f_00CZK,"Silent Night, Deadly Night Part 2",1.1785714285714286,2.341836793011693
f_01BVY,New Rose Hotel,3.353559870550162,3.81887169824201
f_0mqJY,Aquaslash,2.422566371681416,1.6181138033161435
f_0nZ4e,The Unforgivable,2.5420353982300883,2.808010277197221
f_00H5s,Hobo with a Shotgun,3.31957928802589,3.163003206404069
f_027w2,Mission to Mars,3.3470873786407767,3.534469440435858
f_0vmWC,Share or Die,0.375,2.5468102738570977
f_0nwRw,Spider-Man: No Way Home,4.11436170212766,4.14668583783677
f_06qlU,Open Grave,3.3147249190938517,3.0342552437273005
f_01aeS,Prom Night,2.311946902654867,2.520094186657889
f_01jJA,Intruder,2.2942477876106198,3.067856336536899
f_01TAu,Cabin Fever,3.185222672064777,2.670255189037978
f_01PV4,The Driller Killer,2.634955752212389,2.909375119778975
f_01DDW,The Bird with the Crystal Plumage,4.0,3.6896231267320503
f_00eH8,Silent Hill: Revelation 3D,1.9166666666666667,2.036717087390477
f_0110i,Revenge of the Creature,3.1082995951417005,3.2135344775101093
f_013Ks,The Creature Walks Among Us,3.1993927125506074,2.6711211653679765
f_029n2,Crash,3.678802588996764,3.881941757956497
f_0fw6O,The Suicide Squad,3.25,3.483578956528909
f_01pJc,Hell Night,1.9780701754385963,2.435263861150112
f_0jkPq,Portrait of a Lady on Fire,4.154255319148936,3.850870468485658
f_028Ew,Thelma & Louise,4.542079207920792,5.164556698563532
f_01AxQ,Body Melt,2.329646017699115,2.952209261617239
f_0kPRu,Encanto,2.7057522123893807,3.38748194095504
f_01VaS,Muppet Treasure Island,2.960526315789473,2.540500172462857
f_00zzE,The Brain Eaters,1.2803030303030305,2.655105248673139
f_02aZm,Ocean's Eleven,3.997340425531915,4.496793735724296
f_02aZ2,Ocean's Twelve,3.512135922330097,3.509809297752555
f_02aEy,Ocean's Thirteen,3.1912955465587043,3.6372905105585343
f_027Wa,Marie Antoinette,3.0536437246963564,3.3956474823494927
f_01Zk8,Grease 2,2.2765486725663715,1.1882737883897745
f_01YaQ,Scooby-Doo,2.9038461538461537,3.123490333927716
f_029y0,Austin Powers: International Man of Mystery,1.4015151515151514,2.4902170489696065
f_029xQ,Austin Powers: The Spy Who Shagged Me,1.356060606060606,2.225728981030893
f_01kNo,Blood Creek,3.2758899676375406,3.2109274866133006
f_06dMI,Stonehearst Asylum,2.7146017699115044,3.2621228731500493
f_0iTx0,A Quiet Place Part II,3.3292880258899675,4.626180323779293
f_01Uce,The Howling,3.3697411003236244,3.190957427311095
f_01Yye,You've Got Mail,1.3106060606060606,2.7406892718686144
f_013nI,The Monster Club,2.497787610619469,2.725383189376072
f_01Y1O,Ichi the Killer,2.847165991902834,3.678517782315368
f_02aae,There's Something About Mary,1.5378787878787878,2.5886634516356555
f_0t4VC,Demonic,2.18859649122807,2.818529597120994
f_0lwCC,Hotel Transylvania: Transformania,2.171052631578948,1.913755899897419
f_028Ow,Dark Star,2.3783185840707963,3.2825721177319127
f_0nzoW,Pig,3.9308510638297873,3.545469319148017
f_01M4m,The Last House on the Left,1.5833333333333333,2.634910858146829
f_029xG,Austin Powers in Goldmember,1.2954545454545454,1.772584410426379
f_00I9g,Red State,3.280744336569579,3.3244777398718144
f_07Yxi,Closer to God,2.621681415929204,3.131405102517152
f_02F6M,The Living Dead Girl,3.5655339805825244,3.2702678388840845
f_0hKtQ,The Turning,1.1964285714285714,1.8492022984516547
f_01MSm,WΔZ,2.8451417004048585,2.8546966868585293
f_021HS,Practical Magic,2.223684210526316,2.018315077819894
f_0j36o,Eternals,3.2548543689320386,3.136745294843168
f_0gnB6,Monster Hunter,2.9423076923076925,2.438200767060547
f_0mLqS,Nobody,3.3276699029126213,3.3835387758733164
f_0mxzG,Halloween Kills,2.970647773279352,3.111717120447224
f_029tE,In the Mood for Love,3.906914893617021,3.766067216840277
f_00ILY,Prison,1.568181818181818,2.590653702760245
f_01KnG,The Wicker Man,4.167553191489362,4.183620983086486
f_02a0I,Men in Black,3.436084142394822,3.74506238936694
f_02a0y,Men in Black II,3.395631067961165,3.0869928553411032
f_0ejwM,Moonfall,3.76063829787234,2.600167312903573
f_01tQG,Triangle,4.264851485148515,3.493199312434468
f_0mViE,Malignant,3.48462783171521,3.82471267451818
f_0lbJC,Last Night in Soho,3.442556634304207,4.037379286095802
f_024Sa,What Women Want,1.0535714285714286,2.054439647757088
f_01SCY,Legend,3.035425101214575,2.8459355716871766
f_0m99E,The Power of the Dog,4.079787234042553,3.6686145670051222
f_0gkFu,Guns Akimbo,2.493362831858407,2.4927088745714414
f_01i1s,Witchfinder General,2.9767206477732797,3.220597863572155
f_0aW9u,Mary Shelley,2.3694690265486726,2.6267677907611886
f_01TlE,Blow Out,4.616336633663367,3.8263348477583623
f_01STA,Dracula,2.958502024291498,3.358852692244782
f_01CkY,The Reflecting Skin,3.3745954692556634,3.3582326569819125
f_022Vw,Bee Movie,2.8653846153846154,2.4501705084687555
f_0ns6c,Texas Chainsaw Massacre,2.972672064777328,2.2495171353496004
f_0fsVI,Skins,2.1447368421052637,2.350679745170011
f_0u7LW,Kimi,3.877659574468085,3.2893678573202223
f_0jLP8,The French Dispatch,3.5380258899676376,3.925239883735872
f_01q7I,The Baby,1.9342105263157892,2.813129211100864
f_014MO,Tamara Drewe,1.0357142857142858,2.413374439716983
f_0w1Im,Hellbender,3.5266990291262137,3.1749219178572567
f_0eDGs,The Batman,3.745145631067961,4.5315762742022185
f_012Zc,The City of the Dead,3.377831715210356,2.3538483428698007
f_0i4IQ,I'm Thinking of Ending Things,4.087765957446808,3.357508301823189
f_01a8A,Blade,4.566831683168317,3.535900241786725
f_01UR2,The Relic,2.732300884955752,3.228575857786838
f_01W8o,Cujo,2.812753036437247,2.89192810916412
f_0m0HC,Nightmare Alley,3.86968085106383,3.6904803346918342
f_0ipkq,Turning Red,3.8909574468085104,3.022834232761722
f_0lhMM,Reminiscence,2.8977732793522266,2.413274509663452
f_0tCNi,Fresh,4.071808510638298,3.212795785423648
f_0saKe,My Son,2.004385964912281,2.707306657135589
f_01KfC,Kinky Boots,2.808704453441296,2.728555412552578
f_01LYo,Stitch! The Movie,1.75,2.326014097263907
f_01XBQ,Johnny Mnemonic,2.6128318584070795,3.1647281424465548
f_02916,Hannibal Rising,3.317961165048544,2.626905364516981
f_01CXw,Lilo & Stitch 2: Stitch Has a Glitch,3.3341423948220066,2.603664937488251
f_0mBda,The Deeper You Dig,3.733818770226537,3.08067837273313
f_0ifpg,Death on the Nile,2.875506072874494,3.0694465121632994
f_01C76,Leroy & Stitch,3.0091093117408905,2.098992462300353
f_0npKI,Old,2.564159292035398,2.924233166712181
f_0h5Uw,Ghostland,2.25,3.4941776769822
f_01ZfC,The Brady Bunch Movie,2.770242914979757,2.673858701158509
f_0rLTA,Metal Lords,2.752024291497976,2.2712573552665427
f_0iI50,Antlers,3.382686084142395,3.222188029173657
f_029ZK,The Passion of the Christ,2.936234817813765,2.373438761137036
f_0sJOK,The Desperate Hour,1.7196969696969695,2.356175354396396
f_0nK2s,The Northman,4.675742574257426,4.448132090912216
f_00FRE,The Croods,2.784412955465587,2.825818336363197
f_01agO,Blade II,4.591584158415841,3.8657794443829614
f_027EA,Sister Act,2.804655870445344,2.667948016790842
f_0iwt0,West Side Story,2.82085020242915,3.312174811807276
f_021Qq,Sister Act 2: Back in the Habit,1.5075757575757576,2.4547327663691485
f_0llco,Venom: Let There Be Carnage,2.5553097345132745,3.123602904118497
f_01RN2,Bug,4.1462765957446805,3.6562316258625582
f_0s652,In the Earth,2.3252212389380533,3.158335490297669
f_02ZQg,Next of Kin,2.92004048582996,3.2333358386382423
f_0jUk4,Everything Everywhere All at Once,4.194148936170213,4.327813947324888
f_01xQq,Dolls,2.79251012145749,3.2609951091653677
f_0eMZS,Goodbye Christopher Robin,2.766194331983806,3.069993253778947
f_01WkY,Strictly Ballroom,2.048245614035088,2.8892417120917138
f_0n87k,The Matrix Resurrections,2.9827935222672064,3.358804305620985
f_01YSy,Anaconda,2.599557522123894,2.357637991520745
f_0sYCO,You Are Not My Mother,2.8491902834008096,3.5074235884299734
f_0ikXW,Jurassic World Dominion,3.746763754045308,2.634516098426544
f_01Ts6,Stir of Echoes,3.045546558704453,3.3438222185554847
f_022os,Brain Dead,3.279126213592233,2.9656586269782936
f_01y3u,Nemesis,3.7402912621359214,3.4232344475005614
f_01Bi8,"Gamera, the Giant Monster",2.946356275303644,3.030913152047574
f_028qu,Bedazzled,3.4166666666666665,2.192723981795361
f_0gaTc,Doctor Strange in the Multiverse of Madness,3.392394822006473,3.5005811767636312
f_0jgxW,The Perfection,3.6545307443365695,3.122472644664162
f_01ZBo,Deep Blue Sea,3.316343042071197,3.654377437139484
f_01KQ4,Carnival of Souls,3.4021035598705502,3.496648248302
f_01R2q,Split Second,3.152834008097166,2.956176151656088
f_01XZS,The Wicker Man,3.1892712550607287,2.118596073075726
f_026vi,In the Mouth of Madness,4.01063829787234,4.147288269773213
f_01TAa,Invasion of the Body Snatchers,3.405339805825242,3.5998105035867054
f_027go,Tenacious D in The Pick of Destiny,2.595132743362832,2.7109537862091484
f_01stm,I Walked with a Zombie,3.075910931174089,3.4247794815742725
f_0svZO,The Princess,2.162280701754386,2.4883270114082503
f_01EmM,(500) Days of Summer,4.034574468085107,3.0449315464585345
f_01vG4,Cat People,2.9402834008097165,3.1211099376761324
f_0q5ye,Dual,3.173076923076923,2.703705794697081
f_01rxW,The Wasp Woman,1.6893939393939394,2.6988830398285835
f_0mMAY,Thor: Love and Thunder,3.0657894736842106,2.5606867769858948
f_029we,Diabolique,3.682038834951456,3.716649894549696
f_02b4w,Princess Mononoke,4.324257425742574,4.963933548710973
f_0gsvM,Resident Evil: Welcome to Raccoon City,1.7348484848484849,2.7794440436935948
f_039FW,Daddy's Deadly Darling,1.4924242424242424,2.4836142109879384
f_03ZZk,Jurassic Shark,0.75,1.781676455163271
f_01Ln8,House on Haunted Hill,3.75,3.1580024153595208
f_01mL0,13 Ghosts,3.3810679611650487,2.73690717656908
f_029EW,Little Miss Sunshine,4.25,3.692446424844526
f_01bSE,The Bat,3.041497975708502,2.7658490724373666
f_0ujVk,Beyond the Infinite Two Minutes,3.4150485436893203,3.569376623110391
f_01psg,Theatre of Blood,4.164893617021277,3.2592331821906235
f_01Mne,The Cat Returns,3.408576051779935,3.167145015640504
f_0w4Zg,Windfall,2.990890688259109,2.61021378137921
f_020yA,Untraceable,2.444690265486725,2.9270605095990265
f_0mnyy,Archive,1.942982456140351,2.772115311058246
f_01YSe,Tremors,2.7013274336283186,3.5343344844471143
f_0iAkw,Boss Level,2.074561403508772,3.8401576883324617
f_0dR3i,Wind River,4.077127659574468,3.682752579548451
f_0nTH0,The Card Counter,3.546116504854369,3.1282457748881827
f_0sNBU,Prey,4.1861702127659575,4.069043189115506
f_02aSg,Dead Poets Society,3.867021276595745,4.098773839169716
f_09GCS,Money Monster,3.084008097165992,2.9180558801556504
f_01v1q,Xtro,3.0698380566801617,3.370497749882855
f_0sDCe,Nope,3.7354368932038833,4.677995439729832
f_0mK4w,Elvis,3.4279935275080904,2.7480301749035423
f_01xDm,The Little Shop of Horrors,2.8168016194331984,3.0813245876729667
f_020uI,The Man Who Knew Too Much,2.9240890688259107,3.235124412200592
f_0pSAG,Cadaver,2.889676113360324,2.538071934529404
f_0qTKY,Licorice Pizza,2.8289473684210527,3.795921618920204
f_026iy,The Chronicles of Riddick,3.343851132686084,3.0276127095886167
f_01yRk,C.H.U.D.,3.114372469635628,3.689275155733286
f_0lwCM,Escape Room: Tournament of Champions,2.873481781376518,2.839905179511716
f_035Jq,Riddick,3.3454692556634305,3.0916361249305733
f_01UVe,Halloween: The Curse of Michael Myers,2.6393805309734515,2.9979444155695325
f_01TgE,Halloween H20: 20 Years Later,3.296925566343042,3.320149366195352
f_01TQs,Halloween: Resurrection,1.553030303030303,1.4530277117680752
f_0jnWY,Pinocchio,0.9821428571428572,1.917419811396081
f_0o0lg,Scream,4.013297872340425,4.044674937483896
f_0qV1G,Lightyear,3.229757085020243,3.052027119235712
f_08Niy,Goodnight Mommy,4.11968085106383,3.852654087238518
f_01yuq,Glen or Glenda,1.2321428571428572,2.28251979094201
f_01WDQ,Thinner,2.1008771929824563,2.6953026241018665
f_084xS,Zootopia,3.8590425531914896,3.5632726705069
f_0jZze,The Night House,4.196808510638298,3.9590433824475424
f_025Vu,1408,3.670711974110033,3.5395012250502296
f_01ZOW,Doom,1.9605263157894737,2.545211420151697
f_0200o,The Happening,1.2142857142857142,2.3428223202053773
f_0lx5a,After Yang,3.4312297734627832,3.7793901182245735
f_028bY,Next,2.0394736842105265,3.2450037215637746
f_0m83K,Countdown,1.25,2.050219057034369
f_0204U,Weekend at Bernie's,3.398867313915858,2.4711892446354096
f_0i6pm,True History of the Kelly Gang,3.077935222672065,3.029502852303323
f_0nRog,Hocus Pocus 2,3.465210355987055,2.81991055447401
f_01WBU,Vacancy,3.3114886731391584,3.681427859619388
f_01EmW,The Final Destination,2.630530973451328,2.3818546436161894
f_00r1k,Final Destination 5,3.0941295546558703,2.8015959687943752
f_0uLUY,My Best Friend's Exorcism,2.776315789473684,2.4214006548019507
f_01Y6O,Starman,4.413366336633663,3.4245465347572432
f_026v8,What Lies Beneath,3.397249190938511,3.3693679067718776
f_01VUG,Dracula 2000,3.0961538461538463,2.523445075294632
f_02a7u,Die Hard,3.4215210355987056,4.431077120460194
f_01XEg,Ginger Snaps,3.523462783171521,3.2782705388138984
f_016Sk,Megamind,3.2459514170040484,3.090689702430282
f_01qoa,Black Sabbath,3.1002024291497974,3.800751434103115
f_0sxVa,X,3.701456310679612,3.9387814871090248
f_0fo0I,The Ritual,4.220744680851064,4.700319346007658
f_0vVPm,Mad God,2.648230088495575,3.943155018207284
f_0tbmY,We're All Going to the World's Fair,1.1071428571428572,2.939864644807014
f_01XbI,Escape from L.A.,3.406957928802589,2.9388054563219
f_043JK,The Bay,2.6747787610619467,3.363563686357032
f_0b2Km,The Blackcoat's Daughter,3.277508090614887,3.146887441147666
f_01Ql2,The Man from Earth,2.5730088495575223,3.084819401882843
f_026sS,Memoirs of an Invisible Man,2.3827433628318584,2.95304190188384
f_0131M,My Bloody Valentine,2.938259109311741,2.9698696824810416
f_0mO8M,Halloween Ends,3.086032388663968,2.791790702217935
f_0tcHe,The Sadness,3.661003236245955,3.14222820089134
f_01PSY,Sleepaway Camp,1.6742424242424243,3.3686801742823422
f_0a2qk,Creed,3.9627659574468086,4.173915739954292
f_01ygS,The Burning,2.922064777327935,2.5006973379871997
f_01m2O,Eaten Alive,1.125,2.871673384996227
f_014Qc,Tales from the Crypt,3.673948220064725,3.215036023236957
f_01pSI,Blood Rage,2.6792035398230087,3.4180681603559573
f_01qV4,Basket Case,3.573624595469256,2.968833774731957
f_05B5G,Deliver Us from Evil,2.841093117408907,2.204256776224053
f_00ZnO,Paranormal Activity 2,2.895748987854251,2.386386021731571
f_0iwtu,Wendell & Wild,3.049595141700405,3.4559032075782468
f_01pyS,Slugs,3.4490291262135924,2.799437067886146
f_06OdU,All Hallows' Eve,2.1184210526315788,3.369490387112748
f_028ga,Copycat,3.8430851063829783,2.829234076128665
f_01UFK,The Hand that Rocks the Cradle,3.400485436893204,3.088467717877635
f_077SM,Ouija,2.506637168141593,1.702152899239038
f_0sNVq,See How They Run,3.4813915857605178,2.973281147447845
f_0j978,Morbius,2.232456140350877,1.9715101123268923
f_01mRM,Tenebre,3.949468085106383,3.837538034816628
f_0sqFE,The Black Phone,3.570388349514563,3.746449455104988
f_0rVmQ,My Policeman,1.8201754385964912,2.64989470912438
f_0elo6,I Am the Pretty Thing That Lives in the House,2.6924778761061945,2.7060279057210046
f_0uGgk,Goodnight Mommy,2.057017543859649,2.5503553317536443
f_02b2q,Brokeback Mountain,3.424757281553398,3.616261055856164
f_0d6bE,Moonlight,3.5186084142394822,3.982652795972357
f_01kz2,Edge of the Axe,2.8572874493927127,2.700803226438526
f_01q58,Blood Feast,3.453883495145631,2.145821966959765
f_0200S,Master and Commander: The Far Side of the World,4.218085106382978,3.9922598193976975
f_01SrG,Ghost in the Shell 2: Innocence,3.851063829787234,4.104358854773087
f_0o0Hc,Don't Look Up,3.38915857605178,2.856187776536638
f_00H08,All Quiet on the Western Front,3.88031914893617,3.6840863885279576
f_0o6eK,The Unbearable Weight of Massive Talent,3.267799352750809,3.067704751173231
f_0bg9E,Disenchanted,1.6590909090909092,1.9833570124578772
f_0261M,Hairspray,2.7742914979757085,2.43814669946593
f_0fJfk,The First Purge,3.0253036437246963,2.9586149980673984
f_0mdzc,The Forever Purge,3.154858299595141,2.409571728616548
f_0j1Ac,Meander,3.047570850202429,2.902221541929527
f_023De,Howl's Moving Castle,3.124493927125506,4.574700218177817
f_01oMa,Twins of Evil,3.494336569579288,3.0188720688342925
f_01xpa,The Quatermass Xperiment,3.429611650485437,3.2460000725622264
f_00OhK,When a Stranger Calls,3.476537216828479,3.075212553959542
f_0rDsQ,Troll,3.3907766990291264,2.8123360010176914
f_0hJAw,Marriage Story,4.378712871287129,3.982275739938361
f_02a38,The Conversation,3.8404255319148937,4.166580388433122
f_0uF8O,Lady Chatterley's Lover,2.8026315789473686,2.688033973266258
f_01W5k,Miracle on 34th Street,2.7621457489878543,3.000061059898217
f_02aUc,Amélie,4.408415841584159,3.752993378575365
f_0kjMW,Guillermo del Toro's Pinocchio,3.1973684210526314,3.910730070882287
f_01Y28,One Missed Call,3.5720064724919096,3.625423094918412
f_01QuI,Death Race 2000,3.201417004048583,2.9974654593861425
f_02E2E,Avatar: The Way of Water,4.10372340425532,4.605331606933271
f_01Wow,The Iron Giant,3.5687702265372168,4.259826133865415
f_0waRi,She Will,3.156882591093117,2.968335509603244
f_01OfQ,Doubt,4.122340425531915,3.5778530934123687
f_0bg7S,Hellraiser,3.711165048543689,3.5563571578272515
f_0yohi,Barbarian,3.536407766990292,3.625038017551869
f_0oCkK,Glass Onion,4.117021276595745,4.103510929311189
f_0p7XS,The Banshees of Inisherin,3.4619741100323624,4.289999035808517
f_0bg8Q,Fantastic Beasts: The Secrets of Dumbledore,1.7045454545454546,2.310885820389829
f_023wW,Paprika,3.583333333333333,4.472020190552174
f_0uTuY,Crimes of the Future,3.960106382978724,4.126613340604648
f_0tlc0,Men,3.36326860841424,3.466852419556485
f_01USO,The Wedding Singer,2.76417004048583,2.3277943681484388
f_0Aqui,A Wounded Fawn,3.2872168284789645,3.0686868234543643
f_0lScm,The Menu,3.9281914893617023,4.404716876568619
f_01VAw,Daddy Day Care,1.7850877192982455,2.351246419785624
f_0vPHQ,Nanny,3.4862459546925564,3.0506587866904744
f_01Xzq,Wrong Turn,3.187246963562753,3.149417333858448
f_01Z4O,Witness,3.4749190938511325,3.707853306347435
f_012XK,Turkey Shoot,2.9281376518218623,3.535334683323674
f_0230G,The Fugitive,3.835106382978724,4.093503936200982
f_019pq,True Lies,3.227732793522267,3.88846734811527
f_01to8,Shock Waves,3.893617021276596,2.748257179037968
f_0sxZc,Orphan: First Kill,2.9301619433198383,3.480520925427247
f_0dVHQ,Thoroughbreds,3.8031914893617023,3.160890183824702
f_0xjfE,Smile,2.1096491228070176,3.318826865905807
f_01Ylu,The Black Hole,1.8640350877192984,3.359965376091433
f_01iN2,God Told Me To,3.6836569579288025,3.401490664786228
f_0m8Ie,The Father,4.6361386138613865,3.888382919153635
f_0vPwe,JUNG_E,2.449115044247788,2.3042054793999447
f_01Sxu,Don't Say a Word,2.8431174089068825,2.906731801008462
f_01XxE,The Skeleton Key,3.4377022653721685,3.1766881639470195
f_029v6,Underworld: Evolution,3.098178137651822,2.9867063753029264
f_01ILG,The Parallax View,3.8324468085106393,3.2717524934392785
f_01RZs,Underworld: Rise of the Lycans,3.593042071197411,2.618231734128317
f_00yMs,Underworld: Awakening,2.0921052631578947,2.7768678928248502
f_03T30,Berberian Sound Studio,3.215587044534413,3.3887461792802203
f_0pelQ,Prey for the Devil,2.083333333333333,2.7014026455056634
f_01SRO,Near Dark,3.5898058252427183,3.658427295570479
f_01SNC,Hatchet,2.400442477876106,2.563124186383907
f_09BgC,Before I Wake,2.8714574898785425,3.2596271024266725
f_029q6,The Running Man,3.338996763754045,3.574880678071093
f_01Ynq,King of New York,3.646440129449838,3.568933851892845
f_00nd2,Viy,2.688053097345133,3.366307262062033
f_00nWG,Husk,3.195344129554656,2.682546328515903
f_02o4Y,The Vow,1.3257575757575757,2.4890329228975188
f_02DBe,Skinner,2.861336032388664,2.7502420614127345
f_01SCk,The Prophecy,3.2888349514563107,2.771631509373286
f_00P14,The Ward,3.003036437246964,2.891616544424662
f_02b8S,Léon: The Professional,3.088056680161943,3.758590750973654
f_02a0o,Poltergeist,3.4781553398058254,3.551967162660295
f_0mViu,Don't Worry Darling,3.6415857605178,3.082243592566943
f_03RKw,Paddington,3.856382978723404,3.375923309255638
f_0eaq6,47 Meters Down,2.7190265486725664,2.5176289152040727
f_0hflG,47 Meters Down: Uncaged,2.418141592920354,2.186956069499434
f_0nro0,The Unholy,2.3915929203539825,2.066061931886824
f_01FLI,The Duellists,3.827127659574468,3.993318658128408
f_0Bf6G,Fall,2.9342105263157894,2.4948098877513445
f_02oDk,Eyes of Fire,2.772267206477733,2.1179619031829464
f_0ayGu,John Wick: Chapter 2,3.7305825242718447,4.172047687134796
f_0gmFw,John Wick: Chapter 3 – Parabellum,3.586569579288026,4.161760694166015
f_0iRcE,Bodies Bodies Bodies,2.3030973451327434,3.573980390237568
f_01Tj4,Following,3.6998381877022655,3.690349185055612
f_0hgl8,Creed II,3.2257085020242915,3.441420178554334
f_0kmoy,Three Thousand Years of Longing,3.5946601941747574,4.012169031802281
f_0szW0,Beast,2.502212389380531,3.302133733646831
f_0oJ58,Amsterdam,2.8856275303643724,2.370012403652504
f_01Y4y,Gone in Sixty Seconds,2.43141592920354,2.899400906634711
